date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:25:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:30%20GMT	https://web.archive.org/web/20180825165642cs_/http://ayadrezk.com/users/css/slicknav.min.css	css/slicknav.min-3.css	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:31	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:31%20GMT	https://web.archive.org/web/20180825165642cs_/http://ayadrezk.com/users/css/style.css	css/style-3.css	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:32	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:32%20GMT	https://web.archive.org/web/20180825165642im_/http://ayadrezk.com/users/images/logo.png	png/logo-3.png	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:33%20GMT	https://web.archive.org/web/20180825165642/http://ayadrezk.com/	html/index-6.html	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:33%20GMT	https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-1	delayed/our-services-1.113.delayed	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:34%20GMT	https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-2	other/our-services-4	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:35%20GMT	https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-4	other/our-services-4	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:36	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:36%20GMT	https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-5	other/our-services-5	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:37%20GMT	https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-6	other/our-services-6	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:38%20GMT	https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-7	other/our-services-7	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:39	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:39%20GMT	https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-8	other/our-services-8	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:40	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:40%20GMT	https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-9	other/our-services-9	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:41%20GMT	https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-customer	other/our-customer	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:42	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:42%20GMT	https://web.archive.org/web/20180825165642/http://ayadrezk.com/about-us	other/about-us	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:43	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:43%20GMT	https://web.archive.org/web/20180825165642/http://ayadrezk.com/contact-us	other/contact-us	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:44	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:44%20GMT	https://web.archive.org/web/20180825165642im_/http://ayadrezk.com/users/images/1.jpg	jpg/1-3.jpg	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:45%20GMT	https://web.archive.org/web/20180825165642/http://ayadrezk.com/users/index.html	html/index-7.html	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:46%20GMT	https://web.archive.org/web/20180825165642js_/http://ayadrezk.com/users/js/jquery.min.js	js/jquery.min-3.js	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:47%20GMT	https://web.archive.org/web/20180825165642js_/http://ayadrezk.com/users/js/bootstrap.min.js	js/bootstrap.min-3.js	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:48%20GMT	https://web.archive.org/web/20180825165642js_/http://ayadrezk.com/users/js/jquery.hoverIntent.js	js/jquery.hoverintent-3.js	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:49%20GMT	https://web.archive.org/web/20180825165642js_/http://ayadrezk.com/users/js/superfish.min.js	js/superfish.min-3.js	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:50%20GMT	https://web.archive.org/web/20180825165642js_/http://ayadrezk.com/users/js/jquery.sliderPro.min.js	js/jquery.sliderpro.min-3.js	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:51%20GMT	https://web.archive.org/web/20180825165642js_/http://ayadrezk.com/users/js/owl.carousel.min.js	js/owl.carousel.min-3.js	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:52%20GMT	https://web.archive.org/web/20180825165642js_/http://ayadrezk.com/users/js/odometer.min.js	js/odometer.min-3.js	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:53%20GMT	https://web.archive.org/web/20180825165642js_/http://ayadrezk.com/users/js/waypoints.min.js	js/waypoints.min-3.js	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:54%20GMT	https://web.archive.org/web/20180825165642js_/http://ayadrezk.com/users/js/jquery.slicknav.min.js	js/jquery.slicknav.min-3.js	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:55%20GMT	https://web.archive.org/web/20180825165642js_/http://ayadrezk.com/users/js/wow.min.js	js/wow.min-3.js	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:56	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:56%20GMT	https://web.archive.org/web/20180825165642js_/http://ayadrezk.com/users/js/retina.min.js	js/retina.min-3.js	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:57%20GMT	https://web.archive.org/web/20180825165642js_/http://ayadrezk.com/users/js/custom.js	js/custom-3.js	(from https://web.archive.org/web/20180825165642/http://ayadrezk.com/our-services-3)
11:25:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:58%20GMT	https://web.archive.org/web/20180825172116im_/http://ayadrezk.com/users/images/favicon.png	png/favicon-3.png	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:25:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:25:59%20GMT	https://web.archive.org/web/20180825172116cs_/http://ayadrezk.com/users/css/bootstrap.min.css	css/bootstrap.min-3.css	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:00%20GMT	https://web.archive.org/web/20180825172116cs_/http://ayadrezk.com/users/css/bootstrap-theme.min.css	css/bootstrap-theme.min-3.css	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:01%20GMT	https://web.archive.org/web/20180825172116cs_/http://ayadrezk.com/users/css/bootstrap-rtl.min.css	css/bootstrap-rtl.min-3.css	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:02%20GMT	https://web.archive.org/web/20180825172116cs_/http://ayadrezk.com/users/css/block_grid_bootstrap.css	css/block_grid_bootstrap-3.css	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:03%20GMT	https://web.archive.org/web/20180825172116cs_/http://ayadrezk.com/users/css/font-awesome.min.css	css/font-awesome.min-3.css	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:04%20GMT	https://web.archive.org/web/20180825172116cs_/http://ayadrezk.com/users/css/typicons.min.css	css/typicons.min-3.css	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:05%20GMT	https://web.archive.org/web/20180825172116cs_/http://ayadrezk.com/users/css/odometer-theme-default.css	css/odometer-theme-default-3.css	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:06%20GMT	https://web.archive.org/web/20180825172116cs_/http://ayadrezk.com/users/css/slider-pro.min.css	css/slider-pro.min-3.css	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:07%20GMT	https://web.archive.org/web/20180825172116cs_/http://ayadrezk.com/users/css/animate-custom.css	css/animate-custom-3.css	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:08%20GMT	https://web.archive.org/web/20180825172116cs_/http://ayadrezk.com/users/css/owl.carousel.css	css/owl.carousel-3.css	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:09%20GMT	https://web.archive.org/web/20180825172116cs_/http://ayadrezk.com/users/css/owl.theme.default.min.css	css/owl.theme.default.min-3.css	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:10%20GMT	https://web.archive.org/web/20180825172116cs_/http://ayadrezk.com/users/css/slicknav.min.css	css/slicknav.min-3.css	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:11	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:11%20GMT	https://web.archive.org/web/20180825172116cs_/http://ayadrezk.com/users/css/style.css	css/style-3.css	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:12%20GMT	https://web.archive.org/web/20180825172116im_/http://ayadrezk.com/users/images/logo.png	png/logo-3.png	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:13	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:13%20GMT	https://web.archive.org/web/20180825172116/http://ayadrezk.com/	html/index-7.html	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:14	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:14%20GMT	https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-1	delayed/our-services-1.13c.delayed	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:14	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:14%20GMT	https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-2	other/our-services-5	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:15	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:15%20GMT	https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-3	other/our-services-5	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:16%20GMT	https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-5	other/our-services-5	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:17%20GMT	https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-6	other/our-services-6	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:18%20GMT	https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-7	other/our-services-7	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:19%20GMT	https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-8	other/our-services-8	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:20	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:20%20GMT	https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-9	other/our-services-9	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:21	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:21%20GMT	https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-customer	other/our-customer	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:22%20GMT	https://web.archive.org/web/20180825172116/http://ayadrezk.com/about-us	other/about-us	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:23%20GMT	https://web.archive.org/web/20180825172116/http://ayadrezk.com/contact-us	other/contact-us	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:24%20GMT	https://web.archive.org/web/20180825172116im_/http://ayadrezk.com/users/images/1.jpg	jpg/1-3.jpg	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:25%20GMT	https://web.archive.org/web/20180825172116/http://ayadrezk.com/users/index.html	html/index-8.html	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:26%20GMT	https://web.archive.org/web/20180825172116js_/http://ayadrezk.com/users/js/jquery.min.js	js/jquery.min-3.js	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:27	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:27%20GMT	https://web.archive.org/web/20180825172116js_/http://ayadrezk.com/users/js/bootstrap.min.js	js/bootstrap.min-3.js	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:28	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:28%20GMT	https://web.archive.org/web/20180825172116js_/http://ayadrezk.com/users/js/jquery.hoverIntent.js	js/jquery.hoverintent-3.js	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:29%20GMT	https://web.archive.org/web/20180825172116js_/http://ayadrezk.com/users/js/superfish.min.js	js/superfish.min-3.js	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
11:26:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:26:30%20GMT	https://web.archive.org/web/20180825172116js_/http://ayadrezk.com/users/js/jquery.sliderPro.min.js	js/jquery.sliderpro.min-3.js	(from https://web.archive.org/web/20180825172116/http://ayadrezk.com/our-services-4)
